chr	1736	1777	E=-13.821988	-3.163918	+
chr	1736	1950	E=-59.306477	-3.009024	+
chr	1839	1893	E=-17.299999	-3.097275	+
chr	1839	2067	E=-64.736588	-3.263564	+
chr	1863	2067	E=-61.136589	-3.742759	+
chr	1864	1889	E=-11.400000	-4.158381	+
chr	1864	1907	E=-17.400000	-4.231709	+
chr	1864	1928	E=-23.100000	-3.986123	+
chr	1864	2108	E=-69.236595	-3.048926	+
chr	1868	2046	E=-50.299999	-3.039571	+
chr	1873	2067	E=-58.136589	-3.607100	+
chr	2012	2046	E=-12.000000	-3.221782	+
chr	2128	2195	E=-16.600000	-3.801238	+
