chr	1853	1926	E=-22.600000	-3.090188	+
chr	1853	1942	E=-28.300001	-3.372479	+
chr	1867	1933	E=-23.000000	-3.784005	+
chr	1877	1942	E=-24.700001	-4.416582	+
chr	1877	1968	E=-29.000000	-3.320983	+
chr	1878	1903	E=-9.600000	-3.348696	+
chr	1878	1926	E=-19.000000	-4.287539	+
chr	1878	2080	E=-56.000011	-3.058040	+
chr	1891	1927	E=-15.200000	-4.373042	+
chr	1891	1941	E=-20.000000	-4.457175	+
chr	1891	1967	E=-24.299999	-3.168943	+
chr	2141	2231	E=-25.799999	-3.307383	+
chr	2155	2231	E=-14.900001	-3.168943	+
