chr	1839	1893	E=-17.299999	-3.079782	+
chr	1839	2067	E=-63.021996	-3.065570	+
chr	1863	2066	E=-59.421997	-3.492828	+
chr	1864	1889	E=-11.400000	-4.103325	+
chr	1864	1907	E=-15.900000	-3.687947	+
chr	1864	1928	E=-21.900002	-3.572661	+
chr	1864	1969	E=-30.499998	-3.018150	+
chr	1873	2067	E=-56.421997	-3.344467	+
chr	1878	1912	E=-12.900000	-3.616318	+
chr	1878	1928	E=-18.600000	-3.885775	+
chr	1878	1942	E=-20.600000	-3.348211	+
chr	2000	2066	E=-20.399998	-3.150572	+
chr	2128	2175	E=-16.799999	-3.499058	+
chr	2142	2175	E=-6.300000	-3.585733	+
