chr	1841	1895	E=-17.299999	-3.081752	+
chr	1841	2069	E=-65.484505	-3.392140	+
chr	1853	2096	E=-67.706497	-3.004752	+
chr	1863	1938	E=-24.399998	-3.313228	+
chr	1864	2051	E=-53.384495	-3.143584	+
chr	1865	2069	E=-61.884502	-3.863049	+
chr	1866	1891	E=-11.400000	-4.137757	+
chr	1866	1909	E=-17.400000	-4.177907	+
chr	1866	1928	E=-21.299999	-3.511533	+
chr	1866	2025	E=-45.099998	-3.012133	+
chr	1866	2110	E=-69.984512	-3.149427	+
chr	1875	2069	E=-58.884502	-3.729454	+
chr	1876	2121	E=-69.568993	-3.059007	+
chr	2002	2068	E=-22.399998	-3.425180	+
chr	2130	2192	E=-15.799999	-3.511533	+
