chr	1833	1887	E=-17.299999	-3.082572	+
chr	1833	1905	E=-22.300001	-3.010128	+
chr	1833	2061	E=-63.800007	-3.120088	+
chr	1847	1913	E=-22.700001	-3.620294	+
chr	1857	1904	E=-18.700001	-4.205141	+
chr	1857	1920	E=-22.600000	-3.833802	+
chr	1857	1937	E=-26.400002	-3.366003	+
chr	1857	2061	E=-60.200008	-3.574319	+
chr	1858	1883	E=-11.400000	-4.106999	+
chr	1867	2061	E=-57.200008	-3.434475	+
chr	1869	2115	E=-70.484497	-3.001640	+
chr	1994	2118	E=-35.984489	-3.050742	+
chr	2122	2189	E=-16.599998	-3.550764	+
