chr	1841	1895	E=-17.299999	-3.128888	+
chr	1841	2069	E=-67.184494	-3.714726	+
chr	1853	2096	E=-69.406487	-3.320670	+
chr	1861	2054	E=-54.884487	-3.218853	+
chr	1865	2069	E=-63.584496	-4.200614	+
chr	1866	1891	E=-11.400000	-4.187382	+
chr	1866	1909	E=-17.400000	-4.232722	+
chr	1866	1928	E=-21.299999	-3.565313	+
chr	1866	1945	E=-25.099998	-3.124081	+
chr	1866	2110	E=-71.684502	-3.473364	+
chr	1875	2069	E=-60.584496	-4.072465	+
chr	1876	2120	E=-69.968987	-3.390842	+
chr	2130	2192	E=-15.799999	-3.565313	+
