chr	1841	1895	E=-17.299999	-3.118828	+
chr	1841	2069	E=-65.900009	-3.511462	+
chr	1853	2096	E=-68.122002	-3.104052	+
chr	1865	2036	E=-48.099998	-3.054800	+
chr	1865	2069	E=-62.300011	-3.972871	+
chr	1866	1891	E=-11.400000	-4.174383	+
chr	1866	1909	E=-17.400000	-4.222541	+
chr	1866	1928	E=-21.299999	-3.560473	+
chr	1866	1945	E=-25.099998	-3.120053	+
chr	1866	2011	E=-41.900002	-3.103204	+
chr	1866	2048	E=-51.199997	-3.079673	+
chr	1866	2110	E=-70.400017	-3.261220	+
chr	1875	2069	E=-59.300011	-3.837609	+
chr	1877	2121	E=-69.984497	-3.180851	+
chr	2130	2192	E=-15.799999	-3.560473	+
