chr	1841	1895	E=-17.299999	-3.116022	+
chr	1841	2054	E=-58.584488	-3.021907	+
chr	1841	2069	E=-67.284500	-3.741512	+
chr	1853	2096	E=-69.506493	-3.345463	+
chr	1862	2053	E=-54.984489	-3.286157	+
chr	1865	2069	E=-63.684498	-4.227743	+
chr	1866	1891	E=-11.400000	-4.166960	+
chr	1866	1910	E=-17.400000	-4.215949	+
chr	1866	1928	E=-21.299999	-3.551651	+
chr	1866	1945	E=-25.099998	-3.113415	+
chr	1866	2025	E=-45.099998	-3.075036	+
chr	1866	2110	E=-71.784508	-3.472384	+
chr	1875	2069	E=-60.684498	-4.099411	+
chr	1876	2120	E=-70.068985	-3.391797	+
chr	2002	2068	E=-22.399998	-3.460936	+
chr	2130	2192	E=-15.799999	-3.551651	+
